"workerid","col4_crit","species","prop2_crit","trial_num","question","time_in_seconds","prop1_crit","critter","col1_crit","tar1_crit","tar2_crit","col3_crit","col2_crit","distribution","col4","col5","col2","col3","col1","response","trial_type","prop1","prop2","col5_crit","tar2","tar1"
14,-99,"fep","fatness",2,"find creatures",5.296,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc900","#edc900","#edc900","lorch","test_trial",0.46962516085,0.975467791887,-99,0,0
14,-99,"lorch","fatness",3,"find creatures",3.934,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc900","#edc900","#edc900","fep","test_trial",0.937869848267,0.19952635873,-99,0,0
14,-99,"lorch","fatness",4,"find creatures",4.502,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","lorch","test_trial",0.23904695437,0.445071743991,-99,0,0
15,-99,"wug","fatness",1,"find all of the creatures",32.739,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","wug has big wings.","learning_trial",0.87668895972,0.987681832398,-99,0,0
15,-99,"wug","fatness",2,"find all of the creatures",12.63,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","wug is blue","learning_trial",0.792028604438,0.618512038017,-99,0,0
15,-99,"fep","fatness",3,"find all of the creatures",4.606,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc902","#edc902","#edc902","fep is yellow","learning_trial",0.206099212131,0.434665241912,-99,0,0
15,-99,"lorch","fatness",4,"find all of the creatures",6.011,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","lorch is purple","learning_trial",0.807353237885,0.510479040709,-99,0,0
15,-99,"fep","fatness",5,"find all of the creatures",7.014,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc902","#edc902","#edc902","fep is yellow","learning_trial",0.0996846351661,0.0437608404007,-99,0,0
15,-99,"lorch","fatness",6,"find all of the creatures",4.707,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","purple","learning_trial",0.755382098726,0.197767757322,-99,0,0
15,-99,"wug","fatness",7,"find all of the creatures",7.116,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","the color is blue","learning_trial",0.0731240986901,0.614457801105,-99,0,0
15,-99,"lorch","fatness",8,"find all of the creatures",5.429,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc800","#edc800","#edc800","yellow","learning_trial",0.217647927547,0.513267041933,-99,0,0
15,-99,"wug","fatness",9,"find all of the creatures",9.586,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","its blue with a fat head","learning_trial",0.200120165444,0.113991507271,-99,0,0
15,-99,"lorch","fatness",10,"find all of the creatures",10.322,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc800","#edc800","#edc800","lorch has small wings and wide head.","learning_trial",0.829940726425,0.00209958747866,-99,0,0
15,-99,"fep","fatness",11,"find all of the creatures",7.357,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc902","#edc902","#edc902","fep is smaller yellow","learning_trial",0.481275351144,0.614036670369,-99,0,0
15,-99,"fep","fatness",12,"find all of the creatures",5.541,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc902","#edc902","#edc902","fep is wider","learning_trial",0.486504584511,0.0915596983581,-99,0,0
15,-99,"fep","fatness",1,"find all of the creatures",3.412,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc902","#edc902","#edc902","fep","test_trial",0.206099212131,0.434665241912,-99,0,0
15,-99,"lorch","fatness",2,"find all of the creatures",3.542,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","lorch","test_trial",0.755382098726,0.197767757322,-99,0,0
15,-99,"wug","fatness",3,"find all of the creatures",3.573,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","wug","test_trial",0.0731240986901,0.614457801105,-99,0,0
15,-99,"lorch","fatness",4,"find all of the creatures",3.111,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc800","#edc800","#edc800","fep","test_trial",0.217647927547,0.513267041933,-99,0,0
16,-99,"wug","fatness",1,"find creatures",5.571,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","ffd","learning_trial",0.989651505709,0.690052083144,-99,0,0
16,-99,"fep","fatness",2,"find creatures",3.072,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc901","#edc901","#edc901","sda","learning_trial",0.908540785937,0.365732729126,-99,0,0
16,-99,"fep","fatness",3,"find creatures",3.461,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc901","#edc901","#edc901","fdsa","learning_trial",0.508328358266,0.365591553241,-99,0,0
16,-99,"lorch","fatness",4,"find creatures",2.939,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc902","#edc902","#edc902","aaa","learning_trial",0.250055493893,0.529618089722,-99,0,0
16,-99,"fep","fatness",5,"find creatures",3.763,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc901","#edc901","#edc901","dfd","learning_trial",0.294043627987,0.902316048459,-99,0,0
16,-99,"lorch","fatness",6,"find creatures",3.178,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc902","#edc902","#edc902","dddd","learning_trial",0.931516674832,0.894472961361,-99,0,0
16,-99,"wug","fatness",7,"find creatures",3.77,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","ssss","learning_trial",0.743595459288,0.467955776482,-99,0,0
16,-99,"fep","fatness",8,"find creatures",2.96,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc901","#edc901","#edc901","fdfs","learning_trial",0.162467964766,0.185475626877,-99,0,0
16,-99,"wug","fatness",9,"find creatures",2.83,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","asdf","learning_trial",0.969012920612,0.827266588085,-99,0,0
16,-99,"lorch","fatness",10,"find creatures",3.204,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","ggggg","learning_trial",0.490703301825,0.904206748393,-99,0,0
16,-99,"lorch","fatness",11,"find creatures",2.431,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","ddddd","learning_trial",0.819962463505,0.125370995411,-99,0,0
16,-99,"wug","fatness",12,"find creatures",4.163,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug","learning_trial",0.462333235369,0.703172922921,-99,0,0
16,-99,"wug","fatness",1,"find creatures",2.418,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","ggg","test_trial",0.743595459288,0.467955776482,-99,0,0
16,-99,"lorch","fatness",2,"find creatures",5.846,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","lorch","test_trial",0.490703301825,0.904206748393,-99,0,0
16,-99,"fep","fatness",3,"find creatures",2.998,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc901","#edc901","#edc901","wug","test_trial",0.908540785937,0.365732729126,-99,0,0
16,-99,"lorch","fatness",4,"find creatures",2.517,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc902","#edc902","#edc902","lorch","test_trial",0.250055493893,0.529618089722,-99,0,0
17,-99,"fep","fatness",1,"find creatures",16.419,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec901","#eec901","#eec901","orange color","learning_trial",0.434205355648,0.426694364559,-99,0,0
17,-99,"wug","fatness",2,"find creatures",6.516,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","blue color","learning_trial",0.319975158985,0.511388710122,-99,0,0
17,-99,"fep","fatness",3,"find creatures",14.663,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec901","#eec901","#eec901","thick posture, orange color","learning_trial",0.689983754389,0.92748915666,-99,0,0
17,-99,"fep","fatness",4,"find creatures",14.568,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec901","#eec901","#eec901","Thin Posture.","learning_trial",0.679513828065,0.53398703764,-99,0,0
17,-99,"lorch","fatness",5,"find creatures",9.833,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","Purple, Thick Posture","learning_trial",0.527149632233,0.825675993385,-99,0,0
17,-99,"lorch","fatness",6,"find creatures",9.435,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","Big Head, Purple","learning_trial",0.122509530407,0.283381194475,-99,0,0
17,-99,"lorch","fatness",7,"find creatures",17.699,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec900","#eec900","#eec900","Thick Posture, Orange, Oval head.","learning_trial",0.243288377042,0.688908068395,-99,0,0
17,-99,"wug","fatness",8,"find creatures",12.098,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","Thick and tall, Blue","learning_trial",0.805603875962,0.959814757655,-99,0,0
17,-99,"wug","fatness",9,"find creatures",14.918,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","Oval Head, Blue, Thin posture.","learning_trial",0.35181372312,0.531811881192,-99,0,0
17,-99,"wug","fatness",10,"find creatures",12.174,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","Tall, Spider feet, blue","learning_trial",0.951633432752,0.567199328557,-99,0,0
17,-99,"fep","fatness",11,"find creatures",12.723,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec901","#eec901","#eec901","Spider feet, tall, oval head, orange","learning_trial",0.752587650394,0.0312466645724,-99,0,0
17,-99,"lorch","fatness",12,"find creatures",10.316,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec900","#eec900","#eec900","Orange, Thick","learning_trial",0.71248241815,0.734384836675,-99,0,0
17,-99,"wug","fatness",1,"find creatures",4.654,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","Wug","test_trial",0.319975158985,0.511388710122,-99,0,0
17,-99,"fep","fatness",2,"find creatures",6.033,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec901","#eec901","#eec901","zep","test_trial",0.752587650394,0.0312466645724,-99,0,0
17,-99,"lorch","fatness",3,"find creatures",5.149,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec900","#eec900","#eec900","teg","test_trial",0.71248241815,0.734384836675,-99,0,0
17,-99,"lorch","fatness",4,"find creatures",8.616,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","zep","test_trial",0.527149632233,0.825675993385,-99,0,0
18,-99,"wug","fatness",1,"find creatures",8.661,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","blue","learning_trial",0.686916179794,0.201111942257,-99,0,0
18,-99,"wug","fatness",2,"find creatures",5.574,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","blue","learning_trial",0.420855126837,0.963184175966,-99,0,0
18,-99,"fep","fatness",3,"find creatures",6.751,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc800","#edc800","#edc800","yellow","learning_trial",0.804105896754,0.264315050289,-99,0,0
18,-99,"wug","fatness",4,"find creatures",4.567,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","blue","learning_trial",0.284601462459,0.26766876806,-99,0,0
18,-99,"fep","fatness",5,"find creatures",4.125,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc800","#edc800","#edc800","yellow","learning_trial",0.090707854499,0.673876304668,-99,0,0
18,-99,"wug","fatness",6,"find creatures",3.256,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","blue","learning_trial",0.435829680639,0.667074690307,-99,0,0
18,-99,"lorch","fatness",7,"find creatures",12.959,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc800","#edc800","#edc800","yellow and bigger","learning_trial",0.237280543674,0.281808150463,-99,0,0
18,-99,"lorch","fatness",8,"find creatures",3.823,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","purple","learning_trial",0.701342463505,0.520849962747,-99,0,0
18,-99,"lorch","fatness",9,"find creatures",5.128,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","purple","learning_trial",0.487556456171,0.45668822037,-99,0,0
18,-99,"fep","fatness",10,"find creatures",3.719,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc800","#edc800","#edc800","yellow","learning_trial",0.557567316313,0.341062187941,-99,0,0
18,-99,"fep","fatness",11,"find creatures",3.927,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc800","#edc800","#edc800","yellow","learning_trial",0.272127109071,0.70106358175,-99,0,0
18,-99,"lorch","fatness",12,"find creatures",4.127,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","purple","learning_trial",0.0146830569481,0.355120062477,-99,0,0
18,-99,"lorch","fatness",1,"find creatures",7.015,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc800","#edc800","#edc800","ferp","test_trial",0.237280543674,0.281808150463,-99,0,0
18,-99,"wug","fatness",2,"find creatures",4.32,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","gorg","test_trial",0.420855126837,0.963184175966,-99,0,0
18,-99,"lorch","fatness",3,"find creatures",3.032,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","fap","test_trial",0.701342463505,0.520849962747,-99,0,0
18,-99,"fep","fatness",4,"find creatures",3.791,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#edc800","#edc800","#edc800","furg","test_trial",0.804105896754,0.264315050289,-99,0,0
19,-99,"lorch","fatness",1,"find all of the creatures",14.478,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc800","#edc800","#edc800","This is a Lorch","learning_trial",0.132009226219,0.989393343963,-99,0,0
19,-99,"lorch","fatness",2,"find all of the creatures",10.403,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","This is a Lorch","learning_trial",0.264760024906,0.350983254116,-99,0,0
19,-99,"fep","fatness",3,"find all of the creatures",10.097,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc901","#edc901","#edc901","Fep","learning_trial",0.594702118559,0.71067776764,-99,0,0
19,-99,"wug","fatness",4,"find all of the creatures",6.428,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","wug","learning_trial",0.867276117187,0.19333058276,-99,0,0
19,-99,"fep","fatness",5,"find all of the creatures",8.423,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc901","#edc901","#edc901","fep","learning_trial",0.32610463476,0.971175186057,-99,0,0
19,-99,"lorch","fatness",6,"find all of the creatures",6.247,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","lorch","learning_trial",0.192895316798,0.0893048848882,-99,0,0
19,-99,"wug","fatness",7,"find all of the creatures",5.491,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","wug","learning_trial",0.24068366519,0.294680095117,-99,0,0
19,-99,"wug","fatness",8,"find all of the creatures",12.421,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","wug","learning_trial",0.0195531853642,0.694154559816,-99,0,0
19,-99,"fep","fatness",9,"find all of the creatures",5.099,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc901","#edc901","#edc901","fep","learning_trial",0.179151966976,0.962503436648,-99,0,0
19,-99,"wug","fatness",10,"find all of the creatures",4.768,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","wug","learning_trial",0.282997814121,0.570762817029,-99,0,0
19,-99,"lorch","fatness",11,"find all of the creatures",5.014,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc800","#edc800","#edc800","lorch","learning_trial",0.883720503495,0.94670815962,-99,0,0
19,-99,"fep","fatness",12,"find all of the creatures",6.246,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc901","#edc901","#edc901","fep","learning_trial",0.898782797852,0.954840347071,-99,0,0
19,-99,"lorch","fatness",1,"find all of the creatures",11.644,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc800","#edc800","#edc800","fep","test_trial",0.132009226219,0.989393343963,-99,0,0
19,-99,"wug","fatness",2,"find all of the creatures",4.972,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fdb","#4f9fdb","#4f9fdb","lorch","test_trial",0.867276117187,0.19333058276,-99,0,0
19,-99,"lorch","fatness",3,"find all of the creatures",6.417,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","lorch","test_trial",0.264760024906,0.350983254116,-99,0,0
19,-99,"fep","fatness",4,"find all of the creatures",4.555,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc901","#edc901","#edc901","fep","test_trial",0.898782797852,0.954840347071,-99,0,0
20,-99,"fep","fatness",1,"find all of the creatures",77.251,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec900","#eec900","#eec900","The creature is a fep, has an oval shaped head and is yellow.","learning_trial",0.451955427211,0.338530843191,-99,0,0
20,-99,"lorch","fatness",2,"find all of the creatures",24.412,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec901","#eec901","#eec901","The creature is a lorch. Big body, small head, and is yellow.","learning_trial",0.761985438387,0.871347648071,-99,0,0
20,-99,"fep","fatness",3,"find all of the creatures",34.128,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec900","#eec900","#eec900","Fep; oval head, small body, and yellow.","learning_trial",0.205665784455,0.426425075574,-99,0,0
20,-99,"lorch","fatness",4,"find all of the creatures",39.108,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","Lorch: Oval head, small body, yellow beak but the rest of the body is purple.","learning_trial",0.282005134238,0.191790976155,-99,0,0
20,-99,"fep","fatness",5,"find all of the creatures",39.1,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec900","#eec900","#eec900","Fep; small head, yellow beak, yellow body and big body","learning_trial",0.567709394845,0.874867724861,-99,0,0
20,-99,"wug","fatness",6,"find all of the creatures",26.179,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","Wug; oval head, yellow beak, blue body, small body","learning_trial",0.116911492671,0.397458760557,-99,0,0
20,-99,"wug","fatness",7,"find all of the creatures",24.61,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","Wug; oval head, yellow beak, small body and blue body","learning_trial",0.0745691627535,0.654636044338,-99,0,0
20,-99,"wug","fatness",8,"find all of the creatures",36.464,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","Wug; more oval head than usual, yellow bewl, blue body, seems a big more tall in size","learning_trial",0.829124754405,0.486610194481,-99,0,0
20,-99,"lorch","fatness",9,"find all of the creatures",20.134,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec901","#eec901","#eec901","Lorch; really oval head, small body, yellow body, yellow beak","learning_trial",0.13359758489,0.0472029098504,-99,0,0
20,-99,"lorch","fatness",10,"find all of the creatures",27.283,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","Lorch; purple body, yellow beak, oval head, seems small.","learning_trial",0.0919791949319,0.311341990516,-99,0,0
20,-99,"wug","fatness",11,"find all of the creatures",23.59,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","Wug; blue, very small head, yellow beak, body seems big.","learning_trial",0.582233089868,0.937734233608,-99,0,0
20,-99,"fep","fatness",12,"find all of the creatures",29.939,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec900","#eec900","#eec900","Fep; oval head, long yellow beak, yellow body, seems tall in size.","learning_trial",0.680064568596,0.478445326643,-99,0,0
20,-99,"lorch","fatness",1,"find all of the creatures",4.15,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec901","#eec901","#eec901","Lorch","test_trial",0.761985438387,0.871347648071,-99,0,0
20,-99,"fep","fatness",2,"find all of the creatures",5.672,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec900","#eec900","#eec900","Lorch","test_trial",0.567709394845,0.874867724861,-99,0,0
20,-99,"lorch","fatness",3,"find all of the creatures",12.549,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","Wug","test_trial",0.282005134238,0.191790976155,-99,0,0
20,-99,"wug","fatness",4,"find all of the creatures",3.379,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","Fep","test_trial",0.0745691627535,0.654636044338,-99,0,0
21,-99,"fep","fatness",1,"find creatures",92.746,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc800","#edc800","#edc800","fep has big eyes and small feet","learning_trial",0.155535264534,0.193899815176,-99,0,0
21,-99,"lorch","fatness",2,"find creatures",64.066,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec900","#eec900","#eec900","lorch is long","learning_trial",0.939066973774,0.175851625393,-99,0,0
21,-99,"fep","fatness",3,"find creatures",41.677,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc800","#edc800","#edc800","Fep head is wider than body","learning_trial",0.432523738179,0.267059182288,-99,0,0
21,-99,"wug","fatness",4,"find creatures",41.843,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","blue looking lorch, wug has big eyes long legs","learning_trial",0.676211524534,0.199540299792,-99,0,0
21,-99,"wug","fatness",5,"find creatures",11.699,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug is blue","learning_trial",0.827366909991,0.401842234072,-99,0,0
21,-99,"lorch","fatness",6,"find creatures",21.871,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec900","#eec900","#eec900","Lorch is tan colored","learning_trial",0.513845970471,0.321803482083,-99,0,0
21,-99,"lorch","fatness",7,"find creatures",19.784,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","Purple lorch is wider","learning_trial",0.726726029972,0.864245837078,-99,0,0
21,-99,"wug","fatness",8,"find creatures",28.019,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug is blue, big eyes short legs","learning_trial",0.0218681210956,0.2571085041,-99,0,0
21,-99,"fep","fatness",9,"find creatures",20.639,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc800","#edc800","#edc800","fep is tan with long beak and legs","learning_trial",0.728041352984,0.624260778323,-99,0,0
21,-99,"wug","fatness",10,"find creatures",12.785,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","wug is short and blue. ","learning_trial",0.0203072775287,0.0348376101313,-99,0,0
21,-99,"lorch","fatness",11,"find creatures",12.74,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","lorch is purple and wide
","learning_trial",0.0535891880611,0.857457561211,-99,0,0
21,-99,"fep","fatness",12,"find creatures",34.079,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc800","#edc800","#edc800","fep is tan, long nose and legs","learning_trial",0.874295565363,0.977602191134,-99,0,0
21,-99,"fep","fatness",1,"find creatures",9.396,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#edc800","#edc800","#edc800","Lorch","test_trial",0.874295565363,0.977602191134,-99,0,0
21,-99,"lorch","fatness",2,"find creatures",7.026,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#dd74dd","#dd74dd","#dd74dd","Lorch","test_trial",0.726726029972,0.864245837078,-99,0,0
21,-99,"wug","fatness",3,"find creatures",3.712,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","Fep","test_trial",0.676211524534,0.199540299792,-99,0,0
21,-99,"lorch","fatness",4,"find creatures",3.457,"height","bird","crest","tail","crest","wing","body","[1,1,0.5]",-99,-99,"#eec900","#eec900","#eec900","Fep","test_trial",0.513845970471,0.321803482083,-99,0,0
22,-99,"lorch","fatness",1,"find all of the creatures",9.735,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#dc74dc","#dc74dc","#dc74dc","purple lorch","learning_trial",0.491113226461,0.160198167445,-99,0,0
22,-99,"fep","fatness",2,"find all of the creatures",6.246,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#eec900","#eec900","#eec900","gold fep","learning_trial",0.656872531366,0.530842778473,-99,0,0
22,-99,"wug","fatness",3,"find all of the creatures",5.561,"height","bird","crest","tail","crest","wing","body","[1,1,0.25]",-99,-99,"#4f9fda","#4f9fda","#4f9fda","blue wug","learning_trial",0.703541210488,0.66764898154,-99,0,0
