workerid,concept_number,labels,trial_num,true_labels,time_in_seconds,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.question,Answer.distribution,Answer.time_in_minutes
2,1,[false],3,[false],4.459,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],4,[false],1.318,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],5,[false],1.045,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],6,[false],1.046,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],7,[false],0.995,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],8,[false],1.114,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[true],9,[true],1.74,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],10,[false],2.075,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[true],11,[true],1.637,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],12,[false],1.351,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],13,[false],2.059,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],14,[false],1.419,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[true],15,[true],1.805,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],16,[false],1.496,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],17,[false],1.345,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],18,[false],1.198,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],19,[false],1.018,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],20,[false],1.615,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],21,[false],1.1,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[true],22,[true],1.368,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[true],23,[true],1.164,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],24,[false],1.631,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],25,[false],1.166,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],26,[false],1.322,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],27,[false],1.089,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
2,1,[false],28,[false],2.069,"""english""","""1""","""Female""","""34""","""No""","""""","""Yes""","""1.50""","""3""","""Windows""",1080,1920,"""Chrome""","""3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""3QOPOPHLGMXYTR93PO93FBO45KTBWB""","""Language experiment (Crittun 900)""","""Explore a new world and answer short questions (~ 10 minutes)""","""language research stanford fun cognitive science university teaching""","""$1.30""","""Mon Feb 05 16:00:37 PST 2018""","""4""","""0""","""0""","""4""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""300""","""Wed Mar 07 16:00:37 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3U18MJKL1UZ7QBKCHU8UAXO2RS9NC8""","""30H4UDGLT3VNP25A01K251UU2QQMP1""",2,"""Approved""","""Mon Feb 05 17:42:03 PST 2018""","""Mon Feb 05 17:12:14 PST 2018""","""Mon Feb 05 17:37:03 PST 2018""","""Mon Feb 05 17:42:41 PST 2018""","""""","""""","""""","""""","""undefined""","""undefined""","""1.9354"""
